,zipcode16,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate,icu_beds
7307,20370,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7308,20372,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7309,20373,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7310,20374,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7311,20375,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7312,20376,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7313,20380,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7314,20388,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7315,20389,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7316,20390,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7317,20391,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7318,20392,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7319,20395,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7320,20398,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7321,20401,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7322,20402,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7323,20403,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7324,20404,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7325,20405,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7326,20406,49003,Arlington,VA,426,Arlington,VA,2.3367875647668392
7327,20407,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7328,20408,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7329,20409,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7330,20410,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7331,20411,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7332,20412,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7333,20413,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7334,20414,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7335,20415,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7336,20416,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7337,20417,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7338,20418,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7339,20419,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7340,20420,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7341,20421,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7342,20422,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7343,20423,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7344,20424,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7345,20425,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7346,20426,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7347,20427,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7348,20428,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7349,20429,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7350,20431,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7351,20433,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7352,20434,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7353,20435,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7354,20436,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7355,20437,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7356,20439,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7357,20440,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7358,20441,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7359,20442,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7360,20444,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7361,20447,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7362,20451,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7363,20456,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7364,20460,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7365,20463,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7366,20472,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7367,20500,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7368,20503,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7369,20504,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7370,20505,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7371,20506,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7372,20507,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7373,20508,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7374,20509,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7375,20510,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7376,20515,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7377,20520,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7378,20521,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7379,20522,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7380,20523,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7381,20524,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7382,20525,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7383,20526,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7384,20527,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7385,20528,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7386,20529,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7387,20530,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7388,20531,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7389,20533,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7390,20534,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7391,20535,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7392,20536,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7393,20538,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7394,20539,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7395,20540,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7396,20541,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7397,20542,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7398,20543,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7399,20544,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7400,20546,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7401,20547,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7402,20548,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7403,20549,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7404,20551,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7405,20552,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7406,20553,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7407,20554,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7408,20555,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7409,20557,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7410,20559,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7411,20560,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7412,20565,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7413,20566,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7414,20570,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7415,20571,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7416,20572,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7417,20573,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7418,20575,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7419,20576,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7420,20577,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7421,20579,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7422,20580,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7423,20581,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7424,20585,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7425,20586,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7426,20588,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7427,20590,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7428,20591,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7429,20593,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7430,20594,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7431,20597,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7432,20598,49003,Arlington,VA,426,Arlington,VA,2.3367875647668392
7433,20599,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7434,20601,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7435,20602,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7436,20603,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7437,20604,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7438,20606,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7439,20607,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7440,20608,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7441,20609,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7442,20610,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7443,20611,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7444,20612,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7445,20613,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7446,20615,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7447,20616,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7448,20617,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7449,20618,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7450,20619,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7451,20620,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7452,20621,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7453,20622,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7454,20623,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7455,20624,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7456,20625,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7457,20626,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7458,20627,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7459,20628,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7460,20629,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7461,20630,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7462,20632,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7463,20634,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7464,20635,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7465,20636,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7466,20637,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7467,20639,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7468,20640,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7469,20643,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7470,20645,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7471,20646,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7472,20650,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7473,20653,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7474,20656,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7475,20657,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7476,20658,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7477,20659,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7478,20660,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7479,20661,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7480,20662,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7481,20664,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7482,20667,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7483,20670,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7484,20674,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7485,20675,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7486,20676,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7487,20677,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7488,20678,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7489,20680,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7490,20684,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7491,20685,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7492,20686,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7493,20687,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7494,20688,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7495,20689,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7496,20690,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7497,20692,21022,Leonardtown,MD,113,Washington,DC,1.5762004175365345
7498,20693,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7499,20695,21019,La Plata,MD,113,Washington,DC,1.5762004175365345
7500,20701,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7501,20703,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7502,20704,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7503,20705,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7504,20706,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7505,20707,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7506,20708,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7507,20709,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7508,20710,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7509,20711,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7510,20712,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7511,20714,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7512,20715,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7513,20716,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7514,20717,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7515,20718,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7516,20720,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7517,20721,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7518,20722,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7519,20723,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7520,20724,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7521,20725,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7522,20726,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7523,20731,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7524,20732,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7525,20733,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7526,20735,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7527,20736,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7528,20737,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7529,20738,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7530,20740,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7531,20741,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7532,20742,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7533,20743,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7534,20744,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7535,20745,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7536,20746,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7537,20747,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7538,20748,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7539,20749,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7540,20750,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7541,20751,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7542,20752,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7543,20753,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7544,20754,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7545,20755,21016,Glen Burnie,MD,223,Baltimore,MD,4.98974358974359
7546,20757,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7547,20758,21025,Prince Frederick,MD,113,Washington,DC,1.5762004175365345
7548,20759,21008,Columbia,MD,223,Baltimore,MD,4.98974358974359
7549,20762,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7550,20763,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7551,20764,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7552,20765,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7553,20768,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7554,20769,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7555,20770,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7556,20771,21020,Lanham,MD,226,Takoma Park,MD,2.1267605633802815
7557,20772,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7558,20773,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7559,20774,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7560,20775,21007,Clinton,MD,113,Washington,DC,1.5762004175365345
7561,20776,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7562,20777,21024,Olney,MD,226,Takoma Park,MD,2.1267605633802815
7563,20778,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7564,20779,21001,Annapolis,MD,113,Washington,DC,1.5762004175365345
7565,20781,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7566,20782,21031,Takoma Park,MD,226,Takoma Park,MD,2.1267605633802815
7567,20783,21031,Takoma Park,MD,226,Takoma Park,MD,2.1267605633802815
7568,20784,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7569,20785,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7570,20787,21031,Takoma Park,MD,226,Takoma Park,MD,2.1267605633802815
7571,20790,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7572,20791,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7573,20792,21006,Cheverly,MD,226,Takoma Park,MD,2.1267605633802815
7574,20794,21021,Laurel,MD,226,Takoma Park,MD,2.1267605633802815
7575,20799,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7576,20810,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7577,20811,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7578,20812,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7579,20814,21003,Bethesda,MD,113,Washington,DC,1.5762004175365345
7580,20815,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7581,20816,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7582,20817,21003,Bethesda,MD,113,Washington,DC,1.5762004175365345
7583,20818,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7584,20824,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7585,20825,9001,Washington,DC,113,Washington,DC,1.5762004175365345
7586,20827,21003,Bethesda,MD,113,Washington,DC,1.5762004175365345
7587,20830,21024,Olney,MD,226,Takoma Park,MD,2.1267605633802815
7588,20832,21024,Olney,MD,226,Takoma Park,MD,2.1267605633802815
7589,20833,21024,Olney,MD,226,Takoma Park,MD,2.1267605633802815
7590,20837,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7591,20838,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7592,20839,21014,Frederick,MD,113,Washington,DC,1.5762004175365345
7593,20841,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7594,20842,21014,Frederick,MD,113,Washington,DC,1.5762004175365345
7595,20847,21003,Bethesda,MD,113,Washington,DC,1.5762004175365345
7596,20848,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7597,20849,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7598,20850,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7599,20851,21028,Rockville,MD,113,Washington,DC,1.5762004175365345
7600,20852,21003,Bethesda,MD,113,Washington,DC,1.5762004175365345
7601,20853,21024,Olney,MD,226,Takoma Park,MD,2.1267605633802815
